Date,AFK,ARGT,ECH,EDEN,EFNL,EIDO,EIRL,EIS,ENOR,ENZL,EPHE,EPOL,EPU,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,EZA,FLRU,FXI,GREK,INDA,PGAL,SPY,THD,TUR,UAE
2018-02-09,0.002875903633118737,-0.013184947807195702,-0.002836622374262854,0.006739223139628603,0.007934698030276799,0.024381448210053946,0.005866852598856109,0.000803970514274388,0.0019563974779681637,0.004301208737705231,0.008544825295508263,0.01739781399027307,0.0007461407870081871,0.01282055921517622,0.0018235574630425244,0.00632730931340153,0.007221491314959749,-0.007341016116544474,0.0066689306648566316,0.01008888582500811,0.0075258694894930755,0.002314647296782546,0.007403023357108518,0.003542537500621723,0.005293088422336778,0.004612793333371501,0.0009785261017321023,0.012128488800161819,0.020454466016085915,-0.0002916854074248576,0.01614835324471464,0.023792263738644515,0.020572170955351687,0.028859708133489148,0.0,0.0015201479083575276,0.00870396689161912,0.030903956122884768,0.006802606329850525,0.015021395085577982,0.029687014496534214,0.020115266923480757,0.0023449090374401127
2018-02-12,0.022531642520382977,0.03889547687200379,0.009861567690312212,0.019929998913192692,0.011561939036263347,0.010850485075406535,0.011233623072450127,0.013054930820615374,0.02499014088189533,0.0012847117197536395,0.001093180780226799,0.017100386234755627,0.006463035326836675,0.015822701775177306,0.012377206911827532,0.012574558272609115,0.014338944050227509,0.008216974579205338,0.0078864809963346,0.019468477219349634,0.010737568973245848,0.012413415941845862,0.015284948819431765,0.011553470118338405,0.01579594193883027,0.015610484582546658,0.01596592175542577,0.005411587896111403,0.01057912619003365,0.011376943346101509,0.005562253948125484,0.013178344907694761,0.014365205690239025,0.030010652650518832,0.0,0.012359134643111114,0.012464115761074535,0.005090594273699844,0.008446046561585874,0.01468460172015118,0.009610337308542993,0.022535210348958,0.0008185553882600338
2018-02-13,0.008814175711468586,0.005715829880504675,-0.005070532155374563,-0.001939176257789721,0.001459321328985963,0.01800564083368994,0.0066225872700722554,-0.009317913738499661,0.006857208146173077,0.0059880755197943,0.00409500710593691,0.010599415464020767,0.010372867281887466,0.0057854461762252285,0.0007191466346021524,-0.0002954322603384574,-0.0018436942238474474,0.006519967853644726,-0.006885877900393855,-0.012288448042876432,0.0009239031284127286,-0.003991881223551208,0.0023163236059065007,-0.002538083875200159,-0.00039871153906290147,-0.0075346696337160735,-0.0016034865819906097,0.00807392893068326,0.004683358704743235,0.0017305137891552302,0.0025681278021145726,0.0036364439658278513,0.0052532632759021425,0.018301374446676233,0.008860635787388826,0.0,0.002840854836375195,-0.0005631083958466121,-0.0025125444744670267,0.002487629780782985,0.008691095003985572,-0.0048210925910451286,0.004441012012520895
2018-02-14,0.019857021535282682,0.030122209603798522,0.017931397543165195,0.01868184100301229,0.023312274171523928,0.008503426916598888,0.006578843260852674,0.020212025628541852,0.007188853924866789,0.01445590606229219,0.010059852070136044,0.024954773816815212,0.027621549313452842,0.017699102471743444,0.014013555847295356,0.023957446298139784,0.022167393171044214,0.01862359823864912,0.02710370132718176,0.015131316070560397,0.010613795089195577,0.0223302085760384,0.01444252453847561,0.017175625690687202,0.011567620189294914,0.014272783424770674,0.02088024492749785,0.010297393588803327,0.016177712229161978,0.01698822318332871,0.015172448362609892,0.029542882990555075,0.02681202513804526,0.03824588030530385,0.0050189603759245305,0.030413365475832732,0.017941414811780243,0.00506778227684479,0.0209822979853731,0.013495979538558744,0.009334319711973516,0.0071510331400674865,0.001163303341112698
2018-02-15,0.023753921801351607,0.013793060955256564,0.019284274600339435,0.010710044292245202,0.011627890825108622,0.009780746716564925,0.019818644446838007,0.01255397153520299,0.009015513033732603,0.005867422761414831,0.0,-0.0028226789792352713,0.007849752888542172,0.0073912052282012475,0.006378594943737381,0.007509867264706704,0.0006024593585054472,0.011526175060844635,0.002761654203787378,0.004802614454574083,0.0077623587328441435,0.008681123825065917,0.0091114026606689,0.010318818625791204,0.0027601654677513743,0.003592909919439391,0.009754568500933924,0.01963012706956313,0.018078830124305112,0.009343213462950972,0.012616326516616594,0.022333359818861753,0.007081555457527866,0.03974515461687278,0.028714053022338648,0.02598210162092296,0.015769895902117304,0.006722583585168751,0.005764851943834026,0.012760236882288334,0.008536528016496847,0.024965618246820087,-0.005810538599135273
2018-02-16,-0.004564453252706158,0.0027209901270692782,-0.0070948068944596265,0.007403181425239325,0.01290175307311281,0.005678082984055699,-0.0070292586220011,0.0040680981682725825,0.005584696102822306,0.00020842833476941713,0.0013460424167031082,-0.022293169382244016,-0.009440625368825617,-0.008200187416409044,-0.0045776114788514954,0.0005737868689661418,0.0018060213957393767,-0.0011788378266819333,0.004283987618561191,0.015328963152096975,-0.001359128544522581,-0.0019433888059847693,0.0036684300949436643,-0.0006189737613286894,-0.00511228013383791,0.0005966401969221824,0.0018697717692062188,-0.001851327196489061,0.0015901223592729163,-0.0008415389514436766,-0.0013417858789099846,0.0027805042191222373,0.0006592200832065132,-0.01105468376412988,-0.007686053575692409,0.0002025629448909605,-0.00821902227029192,-0.020033308498557556,0.00735890003277051,0.0002930136907501879,-0.002821334329510594,0.00469299386206079,-0.008182340411107991
2018-02-20,-0.01604888586726083,0.0024426498654139817,0.001465598440892224,-0.014265088843123275,-0.008105722094853718,-0.004649717666572406,-0.007703412395883236,-0.006366813533754567,-0.007404706464241739,-0.008748344849798806,0.00940842448189061,-0.0010857144507757654,-0.007624436067394047,-0.002611044911283722,-0.005305876110552554,-0.011175030555932497,-0.009615307957767216,-0.0043274471088057265,-0.017062853421449642,-0.008116705229371357,-0.010889542678986786,-0.013073832518680661,-0.0033737077839284257,-0.00402598554242195,-0.010276451889960403,-0.003578049625052926,-0.008398165504735489,-0.008160174895875727,-0.015348015591639563,-0.010668155946462976,-0.012475877920768985,-0.036968585367420315,0.007246171449623917,-0.02909116942277956,0.0,-0.02025541388169194,-0.02302024861947416,-0.012209145497584561,-0.023538915708136043,-0.006261294252819849,-0.005961900131775888,-0.042704727135717935,-0.0035358013648482123
2018-02-21,0.009708733394258484,-0.00433134746525532,-0.0025611529510274345,-0.005408481124942521,-0.006070489519345745,-0.016015949794331963,-0.018673838865867376,0.004271660183836623,-0.0014921104421887765,0.01723056563140113,-0.018375534382279235,-0.02499998046137719,-0.006242685480985943,-0.0026176647977425027,0.001422514793805174,-0.0008693272977994271,-0.006978156242838041,0.0023708073207207025,-0.008369494379336873,-0.00998375686844033,-0.0009172398735380893,-0.004509379016554682,-0.008744719933339806,-0.002798472210396641,-0.00199664887628892,-0.013763995971110332,-0.003136767008139918,0.00860138958519352,-0.003493650872316789,-0.0028377434150698155,-0.011273186438320981,-0.002604906998624923,-0.0004359918991556633,0.0029133378721670766,0.019975515204863514,0.014678706508352457,-0.015080196047004613,-0.00431154691620661,0.00415627764071913,-0.004974357759147563,-0.009555809702805451,0.02091072127172522,0.0005913551672636075
2018-02-22,-0.019615412148628053,0.004078267652213308,0.012105697342509991,0.019694101371219963,0.0023488609015780426,-0.005764653945009468,0.010690591802682503,0.000386911385808153,0.006724096482646713,0.013220430217840917,0.0008139352985649939,0.007803825978889067,0.010147428981576612,0.007874145057091608,-0.002130702484839264,0.0020301496817443088,0.004888476228948058,-0.0023651998875123814,-0.002188085065668255,0.004628904942855838,0.007805331475509769,0.003963625666914217,0.007968268295303504,0.0006237381471729808,0.0024006971990429005,0.011529048093402494,0.006607931224799746,-0.0029663696401013295,-0.002966541771446174,0.0019919980304023976,0.020051202169216076,-0.00027492909081827666,0.008942142952311105,0.0006912796518780961,0.0,-0.006112547353540054,0.020095735315054597,-0.0046187256328361626,0.0016555538563345351,0.001296292849375602,0.007800288170856318,0.01046885522683949,0.0065013510505143035
2018-02-23,0.02314628478400449,0.01272696788191463,0.0148604861233399,0.006341760359343862,0.0074995644573412346,0.006821155652330324,-0.0010577338598081187,0.010243446130264733,0.017439710740614567,-0.00428138227667374,-0.002710726790044804,0.006268529313558924,0.0021527795219407064,0.007812305705369393,0.012811589985689542,0.0037628147270767354,0.00729704292255362,0.012248496789290186,0.016290620384997734,0.014645410595266473,0.0054668430081565855,0.004512225808242842,0.004799319956645176,0.009348455519982757,0.00439136046747457,0.004199099345025159,0.006251962017238544,0.01710681838635897,0.018934210314852873,0.008520484570128328,-0.0021198859464421904,0.02131181886109501,0.010376403414868118,0.04063587210071962,0.007993578187037942,0.018860273495160174,0.0009378836095725873,0.02523177231212781,0.012396700089151613,0.01593939521016363,0.014258248800507634,0.009008983638832069,0.0
