Date,AFK,ARGT,ECH,EDEN,EFNL,EIDO,EIRL,EIS,ENOR,ENZL,EPHE,EPOL,EPU,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,EZA,FLRU,FXI,GREK,INDA,PGAL,SPY,THD,TUR,UAE
2019-05-21,0.8697151264660209,0.8449815934994664,0.7638575501131353,0.9734761478340958,0.969545135489104,0.8491581989971934,0.9280093804118997,1.1004470747956088,1.0115737447601691,1.1517717312025975,0.9268216046135398,0.8276303575586421,0.90421866435966,1.0699282463034687,1.0557090287712585,0.9595899633637612,0.8991229206186174,1.0528158706652089,0.8991388806357636,0.9337755668109057,0.870783019918546,1.0711360415342486,0.8725519685472913,1.0009092011980945,0.8533681808016198,0.9184875517628388,0.9969407622046296,0.9608904402112396,0.9758244411055579,0.9977566549026075,0.9200914245449294,0.8203255242365805,0.9582740380332966,0.8516013271046123,1.0802923878783448,0.9088328614452933,0.788525132310571,1.0347504590770982,0.9586447326606536,1.1382142170420853,0.9562147320692178,0.514719032992751,0.8384536311128279
2019-05-22,0.8575950868347966,0.843199447474744,0.758067880201937,0.9845472482621203,0.9698011832259813,0.8403737316268101,0.9273492582283135,1.1020680255887267,1.0083688113056994,1.1457611429605112,0.93623668203246,0.8356879377864913,0.8900943481446422,1.0694435554550334,1.0471138928628179,0.9551737394252433,0.8955868679742538,1.058264344147801,0.8921945283298174,0.9261344970625847,0.8736726657589968,1.074991293737243,0.8713226028033472,0.9976211170756027,0.847889580707396,0.914987835056054,0.9919241065656691,0.9507158756612384,0.9705480626168442,0.9898259006673248,0.914106019558141,0.8219431219746639,0.9607148331742894,0.8451645026367441,1.0900764149915494,0.9037160343750704,0.7895156889090746,1.030334697485724,0.955814165065933,1.134718321087033,0.9623882263131847,0.5018263016266499,0.837223348291634
2019-05-23,0.8429675569275126,0.8366653564107238,0.7516990176694587,0.9744116688242874,0.9482899077218215,0.8630668874863529,0.9145885578168655,1.087681778523746,0.9855335012601788,1.1560010622881907,0.9295907880376495,0.8195727773307927,0.881770919818749,1.0626566396200274,1.0321658718804623,0.9365623932721621,0.8840142111332768,1.0486245444523379,0.8776442154672317,0.9191880700186564,0.8635584866495202,1.0726186774097606,0.8673271991601935,0.9857836726864739,0.8327186154003665,0.9070342550923957,0.9785469432193072,0.9437970746585327,0.9526672145013044,0.9773195816943439,0.9077078526134914,0.8141488520766248,0.954124622714678,0.817003084998032,1.0740739536655188,0.8925920133708556,0.7776285096263319,1.0282740492193794,0.9467886836193246,1.12085377220877,0.9518049700210598,0.5048015686521524,0.8378385612719121
2019-05-24,0.8450571483929473,0.8530006143680443,0.751506013630408,0.9856388175358032,0.962886866268999,0.8700211930954722,0.9196486636554171,1.0891000075423716,1.0019588534353747,1.1597853677499301,0.9295907880376495,0.8314673044092062,0.8812666073574499,1.0679892567357436,1.040013590844061,0.9526502031842339,0.8904434804900027,1.049462828257441,0.8918638732824904,0.9334282093658742,0.8727094679233424,1.0847773387714508,0.8670198226995424,0.9946616022816491,0.8419897184970005,0.9168967650087196,0.9912553507775859,0.9470528382058282,0.9561848001604469,0.988300852823547,0.9039929058432914,0.8148841293455718,0.9572977835558298,0.8219917101248035,1.0839015248911754,0.8883649774961708,0.7875345757120674,1.0432876386300516,0.9546837127397102,1.1233963375470954,0.9577580816547298,0.5152148923481195,0.8396839139340216
2019-05-28,0.8421316618939526,0.8500306335698482,0.7345228765968183,0.9758150143688046,0.9475216435628019,0.8751454142142486,0.9117283547805528,1.0783610232723297,0.9875364709674905,1.1352985664882704,0.9320828787764774,0.8326183639893685,0.8757175592450629,1.061202001639761,1.038145127960577,0.9368779240941674,0.8830497822282147,1.0540729251222853,0.8783056746399054,0.9256133887093672,0.8712643310021926,1.0702464350760248,0.875625452956482,0.988414208294099,0.8331400681760158,0.9098974023565375,0.9795503328495192,0.9360643084918269,0.9509085012911461,0.9785398165323363,0.8936732328506094,0.8156194066145188,0.9831708478396599,0.8004280636152902,1.0696822048216545,0.8928145091420926,0.8449900019153865,1.0485863096819203,0.9559566295573168,1.1129480652256296,0.969002485777745,0.5266200456481154,0.8556778768882662
2019-05-29,0.8521619152351219,0.8322102640243491,0.742628549850592,0.95414083024477,0.9398392438693819,0.8927142716840942,0.8978676584553635,1.0732956137990473,0.9707102519666758,1.1263943013626914,0.9511897326221493,0.8314673044092062,0.8772309569255593,1.0553845805886175,1.0284288666348735,0.9330925486991501,0.8724416242951237,1.0591023495149705,0.8710305182086125,0.9212719259461647,0.859705381305978,1.0646119699565828,0.892222030598389,0.977563359915797,0.8234476076334715,0.9019439639156542,0.9708550450439392,0.9368783707645318,0.9512017395886252,0.9706089218949322,0.9062631857609779,0.8076779097122901,0.9987919367420148,0.8289112944239437,1.0840320587124392,0.9006013814118661,0.8588583658380935,1.041226868934817,0.9389467983372717,1.1054794766220166,0.9741837787657801,0.5338102558108646,0.8661355671471388
2019-05-30,0.854669697748112,0.8399323716454637,0.7466813187884308,0.9578831704424555,0.9418878071869817,0.8941783238221844,0.908428278014085,1.0631644654913541,0.9695084701422888,1.1261716442181298,0.9561742515376196,0.8456640322313009,0.880509937285739,1.0573237963303268,1.025439119376886,0.940663157422178,0.8769422458501972,1.0419187380747355,0.8654087115529647,0.9254397821725217,0.8664482371569455,1.070542762787796,0.8995983651607145,0.9838108905226107,0.8268188485197101,0.9105338302764053,0.9765403833429579,0.9368783707645318,0.9611679403516816,0.973964251794638,0.9192658114797564,0.8175313358249815,1.0095316896781057,0.8369574251996786,1.0809880100005667,0.9008237812383981,0.8836236382168676,1.051235888065635,0.9337128615987217,1.1084987072687056,0.9729711948995518,0.5551329288981051,0.8655204257365419
2019-05-31,0.8621923634009114,0.8357743742901731,0.7434005660067945,0.9538288617962467,0.939326906498852,0.9263877026729325,0.907327925999368,1.0558700222417587,0.9687071003365932,1.1375247530468608,0.9744502210048963,0.8567912678396298,0.8830320749629834,1.0568388793079073,1.021328405658876,0.9204747254270969,0.8653695890092202,1.0335364568995715,0.8578031236913741,0.9155411777741765,0.8606686838086072,1.0663911828730304,0.9103554204942215,0.9749328243081721,0.8217616058713966,0.8952628859847936,0.9698517285417521,0.9295524900711213,0.9696687458214716,0.9666436149783516,0.8858304882028972,0.8172371881566026,1.0166101227448463,0.850635807442068,1.0810315541130184,0.898154023872963,0.9014546571913311,1.0591841375012183,0.9346119188270295,1.0935612672911883,0.9875225849019684,0.5657942099950792,0.8679810629486108
2019-06-03,0.868043336398901,0.8360713481321765,0.7654014921734762,0.9625610316303327,0.9408636767136664,0.9289498518677811,0.9110682325969665,1.0516149234844712,0.978322082622773,1.1426445202671875,0.9907880601453656,0.8541052989858711,0.8921121158235125,1.0524757569760534,1.0239443649658224,0.9211055029370941,0.8721202413305349,1.0310217911095512,0.8657394411393015,0.9209246406868032,0.8616319863112365,1.0821083947321977,0.9118921626988167,0.9782210450499274,0.8251331327468518,0.9013076775185616,0.9772091391310411,0.9340294926905315,0.9737724895979206,0.9687787802411258,0.8806706962812817,0.8326788685564915,1.0241764605240635,0.8651188428383908,1.1081660382325202,0.9019364519839941,0.9202763042072554,1.070959339839696,0.9292710118304043,1.0907805006838267,0.990719667181979,0.5598436759440741,0.8685960612198451
2019-06-04,0.8697151264660209,0.8470605921771117,0.7744720953704389,0.96396437717485,0.9521311680427255,0.9245577727244313,0.9244890551920006,1.0741060891956062,0.9843316284744064,1.1330725723731931,0.9761119897616864,0.8567912678396298,0.8938775834290461,1.068474060671171,1.0388923859481782,0.9387705407581728,0.8894791915905884,1.0381468322023497,0.8878957145585267,0.9315178877895413,0.8722277905052841,1.0853702435241572,0.9106627269055423,0.9920311349836559,0.8394612878323217,0.9168967650087195,0.9895832053592907,0.9401341343118275,0.9781693920524358,0.9800648643761144,0.8969755959618503,0.8385615155840684,1.038821867159326,0.8514405407487212,1.103469776149768,0.8985990154154372,0.8955109603855244,1.0680155392550765,0.9497435785422547,1.1144575491638287,0.9987671808288221,0.5667859841524622,0.8839749543331742
2019-06-05,0.8676255350005861,0.849733538538764,0.7690682530332137,0.9634965526205245,0.9480339204591381,0.9234595983967521,0.9251490883503429,1.0775505478757705,0.9775208947398485,1.1315142610265312,0.9750041814169167,0.8502682705519501,0.8989220313947595,1.0641109383393172,1.0400135908440613,0.9425558451196867,0.8862643819051657,1.0381468322023497,0.8812819427608978,0.9320388517714183,0.870301237833513,1.0915978627254699,0.9100479739842401,0.9907158330250275,0.8365113090622545,0.9153060490159878,0.9919241065656692,0.9356574230185317,0.9764105196034517,0.9791497935492112,0.9027545308202574,0.8301788890812717,1.0144134071179527,0.8392104380001482,1.0985994361333,0.8928145091420927,0.8945203323440637,1.0594786025599034,0.9444030615921493,1.1241114668947862,0.999097658842348,0.5697611957313188,0.8735173356439829
2019-06-06,0.8676255350005861,0.856564664039328,0.7628924847918501,0.9739439723884212,0.9521311680427254,0.9263877026729325,0.9251490883503429,1.0797794993118015,0.9859339132788705,1.1406411832966719,0.9738964855514185,0.8686857133346866,0.9032100394370616,1.0708979672613157,1.0463664759179763,0.9453949832162047,0.887871716745053,1.0435953056849419,0.8882263696058537,0.9330809241065129,0.8727094679233423,1.0942668067647232,0.9109701734155237,0.9969633636318411,0.8352472367245233,0.9213508405497556,0.9925930817378273,0.9433900920765326,0.9734793309198544,0.9870806179855546,0.8959436910671977,0.8301788890812717,1.030522782206367,0.8363137988597956,1.1120362428878785,0.8932595966292721,0.8885767784241708,1.0509414230069498,0.9524138370173074,1.1314208167018898,1.0047199088548153,0.5662901802437398,0.8722870528227891
2019-06-07,0.8776557883417554,0.8672569342422597,0.7675242207208087,0.982675950044818,0.9618624938989084,0.9329762077425617,0.9328494158475078,1.090113287053705,0.9979526411365952,1.151103663547156,0.9744502210048961,0.881731381576619,0.9208654059372965,1.0835023041474654,1.0519720235256698,0.9621136416717774,0.8959082509388424,1.0503010192498996,0.8988082255884366,0.9443688860993137,0.880415469276477,1.1070184975437016,0.9125068455707889,1.0117600495763965,0.8462038649345377,0.9324858524988772,1.013662289515607,0.9511228582432384,0.9805144226187263,0.9989768897406,0.8992459650289877,0.8376790113109318,1.0397981216367926,0.8440381966183088,1.1201678595980205,0.9014914604415198,0.8895674064656315,1.0541796886502541,0.9641099669854886,1.1427431943972644,1.0106728286846471,0.5786868859145344,0.8780693820824
2019-06-10,0.8797454772195002,0.879731168686293,0.7723491863189782,0.9875099235754162,0.9680087885936466,0.9388323390240018,0.942749913222643,1.0893027293168638,0.9951483016235879,1.1395280900173765,0.9680814196953674,0.8798127857763017,0.9178387831875283,1.0835023041474654,1.0538404864091542,0.9646371779127867,0.8971940628084932,1.0679038654053306,0.9021152232957659,0.9487104210481864,0.8818602921967024,1.1090942875010845,0.9118921626988168,1.0157058188330184,0.8462038649345377,0.9347129256500891,1.0160033369780355,0.9572275969732391,0.9863771184635723,1.0005020077854387,0.9258704485527873,0.8453264218127816,1.0317433069347244,0.8638315901586248,1.1268210453227234,0.91105810699178,0.9163138634843698,1.0532964149030892,0.9691835946043706,1.1479874324852795,1.0112240729161466,0.5913318816662124,0.8587536555109321
